timestamp,close,tick_volume
2025-08-16 17:54:00+00:00,1.0003616247225557,1116
2025-08-16 17:55:00+00:00,1.0004750035761507,1005
2025-08-16 17:56:00+00:00,1.00039303076118,1025
2025-08-16 17:57:00+00:00,1.000854251054485,1140
2025-08-16 17:58:00+00:00,1.001027493697295,1109
2025-08-16 17:59:00+00:00,1.0010007901748779,1089
2025-08-16 18:00:00+00:00,1.001207024500538,1101
2025-08-16 18:01:00+00:00,1.0012826512727722,1119
2025-08-16 18:02:00+00:00,1.0021899560281127,1070
2025-08-16 18:03:00+00:00,1.0028559031632989,1057
2025-08-16 18:04:00+00:00,1.0032546469014416,1110
2025-08-16 18:05:00+00:00,1.004101377010551,1046
2025-08-16 18:06:00+00:00,1.004526323248629,1122
2025-08-16 18:07:00+00:00,1.0046685789823189,1006
2025-08-16 18:08:00+00:00,1.005529516884609,1156
2025-08-16 18:09:00+00:00,1.006094295678124,1125
2025-08-16 18:10:00+00:00,1.0061836631646706,1114
2025-08-16 18:11:00+00:00,1.0065286819294297,1154
2025-08-16 18:12:00+00:00,1.0066668929362654,1191
2025-08-16 18:13:00+00:00,1.006651954080823,1155
2025-08-16 18:14:00+00:00,1.00733431639387,998
2025-08-16 18:15:00+00:00,1.0083142763922992,1029
2025-08-16 18:16:00+00:00,1.0082945434075017,1065
2025-08-16 18:17:00+00:00,1.008868152867703,1101
2025-08-16 18:18:00+00:00,1.0090747763587842,1128
2025-08-16 18:19:00+00:00,1.0093309424880235,1060
2025-08-16 18:20:00+00:00,1.0095552984096559,1110
2025-08-16 18:21:00+00:00,1.0096974465912276,1058
2025-08-16 18:22:00+00:00,1.0101160232190163,1066
2025-08-16 18:23:00+00:00,1.0102682628201793,1022
2025-08-16 18:24:00+00:00,1.010754340309572,1049
2025-08-16 18:25:00+00:00,1.0111434085295434,1025
2025-08-16 18:26:00+00:00,1.0114753826701843,1046
2025-08-16 18:27:00+00:00,1.011604579332544,1157
2025-08-16 18:28:00+00:00,1.011834181808508,1047
2025-08-16 18:29:00+00:00,1.01246821468011,1244
2025-08-16 18:30:00+00:00,1.0130253507851792,1127
2025-08-16 18:31:00+00:00,1.0131334744520613,1110
2025-08-16 18:32:00+00:00,1.0135689189069594,1052
2025-08-16 18:33:00+00:00,1.0142028212648173,1138
2025-08-16 18:34:00+00:00,1.014100567729539,1068
2025-08-16 18:35:00+00:00,1.014671514520503,1106
2025-08-16 18:36:00+00:00,1.0148756794903973,1240
2025-08-16 18:37:00+00:00,1.0154553557756447,1094
2025-08-16 18:38:00+00:00,1.0156290212384482,1163
2025-08-16 18:39:00+00:00,1.015485345654539,1061
2025-08-16 18:40:00+00:00,1.0153957161442704,1098
2025-08-16 18:41:00+00:00,1.0158165220053834,1197
2025-08-16 18:42:00+00:00,1.0163019977367012,1065
2025-08-16 18:43:00+00:00,1.016432800897992,1199
2025-08-16 18:44:00+00:00,1.0170340999148035,1138
2025-08-16 18:45:00+00:00,1.0169339667864634,1069
2025-08-16 18:46:00+00:00,1.0173205807356491,1134
2025-08-16 18:47:00+00:00,1.0173579114568565,1153
2025-08-16 18:48:00+00:00,1.0175659094350655,1134
2025-08-16 18:49:00+00:00,1.017987405180465,1013
2025-08-16 18:50:00+00:00,1.0181318331518048,1060
2025-08-16 18:51:00+00:00,1.018421627412707,1086
2025-08-16 18:52:00+00:00,1.0191364451717961,1095
2025-08-16 18:53:00+00:00,1.0193677202911187,1134
2025-08-16 18:54:00+00:00,1.0200310306481775,1109
2025-08-16 18:55:00+00:00,1.0200933422462508,1026
2025-08-16 18:56:00+00:00,1.0206635144975251,1120
2025-08-16 18:57:00+00:00,1.021513186851749,1133
2025-08-16 18:58:00+00:00,1.0211643468914628,1130
2025-08-16 18:59:00+00:00,1.0213286843232914,1159
2025-08-16 19:00:00+00:00,1.0219140298919445,1145
2025-08-16 19:01:00+00:00,1.0222605470252906,1125
2025-08-16 19:02:00+00:00,1.0227832735791624,1096
