timestamp,close,tick_volume
2025-08-16 17:54:00+00:00,1.1000823542306202,960
2025-08-16 17:55:00+00:00,1.1000599353379796,994
2025-08-16 17:56:00+00:00,1.1001672061866525,1025
2025-08-16 17:57:00+00:00,1.1004189407675893,1043
2025-08-16 17:58:00+00:00,1.1003806872926432,939
2025-08-16 17:59:00+00:00,1.1003424378573596,983
2025-08-16 18:00:00+00:00,1.1006034856080302,976
2025-08-16 18:01:00+00:00,1.1007305784215575,967
2025-08-16 18:02:00+00:00,1.1006534603583438,1088
2025-08-16 18:03:00+00:00,1.1007434325776113,1020
2025-08-16 18:04:00+00:00,1.1006673136436018,936
2025-08-16 18:05:00+00:00,1.1005908182519357,1045
2025-08-16 18:06:00+00:00,1.1006311600783834,1106
2025-08-16 18:07:00+00:00,1.1003156843229163,1051
2025-08-16 18:08:00+00:00,1.100031387710257,924
2025-08-16 18:09:00+00:00,1.0999390040272783,975
2025-08-16 18:10:00+00:00,1.0997722925326088,1063
2025-08-16 18:11:00+00:00,1.099824528922334,964
2025-08-16 18:12:00+00:00,1.099675125181808,1022
2025-08-16 18:13:00+00:00,1.0994425601726754,1038
2025-08-16 18:14:00+00:00,1.0996846658623922,953
2025-08-16 18:15:00+00:00,1.0996478197337978,997
2025-08-16 18:16:00+00:00,1.0996593545887179,837
2025-08-16 18:17:00+00:00,1.099424740210701,948
2025-08-16 18:18:00+00:00,1.0993353602234508,987
2025-08-16 18:19:00+00:00,1.099354047548082,937
2025-08-16 18:20:00+00:00,1.099164641293474,1081
2025-08-16 18:21:00+00:00,1.0992269804844532,928
2025-08-16 18:22:00+00:00,1.099128340863239,977
2025-08-16 18:23:00+00:00,1.0990806456144142,1006
2025-08-16 18:24:00+00:00,1.0989818430647134,1072
2025-08-16 18:25:00+00:00,1.099287582107146,928
2025-08-16 18:26:00+00:00,1.0992857526460607,1058
2025-08-16 18:27:00+00:00,1.0991117398008552,1000
2025-08-16 18:28:00+00:00,1.0992477461915462,950
2025-08-16 18:29:00+00:00,1.0990468408712353,1023
2025-08-16 18:30:00+00:00,1.0990816695542682,1009
2025-08-16 18:31:00+00:00,1.098758989991983,969
2025-08-16 18:32:00+00:00,1.098540482485905,1003
2025-08-16 18:33:00+00:00,1.0985733173608825,980
2025-08-16 18:34:00+00:00,1.0986954021942188,1005
2025-08-16 18:35:00+00:00,1.0987240403508618,1033
2025-08-16 18:36:00+00:00,1.098705376454218,1079
2025-08-16 18:37:00+00:00,1.0986561487456792,938
2025-08-16 18:38:00+00:00,1.098412886565417,1106
2025-08-16 18:39:00+00:00,1.0982946794656359,902
2025-08-16 18:40:00+00:00,1.0982191876797855,992
2025-08-16 18:41:00+00:00,1.0983937262203096,1029
2025-08-16 18:42:00+00:00,1.0984507362628684,1014
2025-08-16 18:43:00+00:00,1.0981606401864419,968
2025-08-16 18:44:00+00:00,1.09821442035788,989
2025-08-16 18:45:00+00:00,1.098151380672796,975
2025-08-16 18:46:00+00:00,1.0980402719776154,970
2025-08-16 18:47:00+00:00,1.0981414144465662,1042
2025-08-16 18:48:00+00:00,1.0983116376632696,1017
2025-08-16 18:49:00+00:00,1.098465458819138,965
2025-08-16 18:50:00+00:00,1.0983275769422705,1044
2025-08-16 18:51:00+00:00,1.098277030263041,1015
2025-08-16 18:52:00+00:00,1.0983319988901772,1040
2025-08-16 18:53:00+00:00,1.0984931155488924,1031
2025-08-16 18:54:00+00:00,1.0984145559610323,958
2025-08-16 18:55:00+00:00,1.0983843622067138,971
2025-08-16 18:56:00+00:00,1.098202480864655,1037
2025-08-16 18:57:00+00:00,1.0980058250499465,1030
2025-08-16 18:58:00+00:00,1.0981400444395988,998
2025-08-16 18:59:00+00:00,1.0983638413875063,1005
2025-08-16 19:00:00+00:00,1.0983523731962106,1063
2025-08-16 19:01:00+00:00,1.0985181039088427,970
2025-08-16 19:02:00+00:00,1.098578089328282,1027
2025-08-16 19:03:00+00:00,1.098472178047146,989
2025-08-16 19:04:00+00:00,1.0985321213446422,989
